schema,table,column,type,length_or_precision,nullable,default_value
silver,technical_indicators,volume_ratio,numeric,8,YES,
silver,technical_indicators,price_vs_sma50_pct,numeric,8,YES,
silver,technical_indicators,price_vs_sma200_pct,numeric,8,YES,
silver,technical_indicators,calculated_at,timestamp without time zone,"",YES,now()
silver,technical_indicators,stoch_k,numeric,8,YES,
silver,technical_indicators,stoch_d,numeric,8,YES,
silver,technical_indicators,stoch_oversold,boolean,"",YES,
silver,technical_indicators,stoch_overbought,boolean,"",YES,
silver,technical_indicators,adx,numeric,8,YES,
silver,technical_indicators,adx_plus_di,numeric,8,YES,
silver,technical_indicators,adx_minus_di,numeric,8,YES,
silver,technical_indicators,adx_trend_strength,character varying,20,YES,
silver,technical_indicators,psar,numeric,15,YES,
silver,technical_indicators,psar_direction,character varying,10,YES,
silver,technical_indicators,psar_flip,boolean,"",YES,
silver,technical_indicators,vwap,numeric,15,YES,
silver,unified_earnings,id,bigint,64,NO,nextval('silver.unified_earnings_id_seq'::regclass)
silver,unified_earnings,ticker,character varying,50,NO,
silver,unified_earnings,report_date,date,"",NO,
silver,unified_earnings,fiscal_quarter,character varying,10,YES,
silver,unified_earnings,eps_estimate,numeric,18,YES,
silver,unified_earnings,eps_actual,numeric,18,YES,
silver,unified_earnings,eps_surprise_pct,numeric,10,YES,
silver,unified_earnings,eps_surprise_dollar,numeric,18,YES,
silver,unified_earnings,revenue_estimate,bigint,64,YES,
silver,unified_earnings,revenue_actual,bigint,64,YES,
silver,unified_earnings,revenue_surprise_pct,numeric,10,YES,
silver,unified_earnings,time_of_day,character varying,20,YES,
silver,unified_earnings,sue_score,numeric,18,YES,
silver,unified_earnings,sue_decile,integer,32,YES,
silver,unified_earnings,sue_category,character varying,50,YES,
silver,unified_earnings,primary_source,character varying,50,YES,
silver,unified_earnings,all_sources,jsonb,"",YES,
silver,unified_earnings,created_at,timestamp without time zone,"",YES,now()
silver,unified_earnings,updated_at,timestamp without time zone,"",YES,now()
silver,unified_earnings,price_reaction_1d,numeric,"",YES,
silver,unified_ipo_calendar,id,integer,32,NO,nextval('silver.unified_ipo_calendar_id_seq'::regclass)
silver,unified_ipo_calendar,ticker,character varying,20,NO,
silver,unified_ipo_calendar,stock_name,character varying,255,NO,
silver,unified_ipo_calendar,listing_date,date,"",NO,
silver,unified_ipo_calendar,offer_price,numeric,10,NO,
silver,unified_ipo_calendar,currency,character varying,3,YES,'HKD'::character varying
silver,unified_ipo_calendar,market_cap_hkd,numeric,20,YES,
silver,unified_ipo_calendar,market_cap_usd,numeric,20,YES,
silver,unified_ipo_calendar,sector,character varying,100,YES,
silver,unified_ipo_calendar,sub_sector,character varying,100,YES,
silver,unified_ipo_calendar,sponsor,character varying,255,YES,
silver,unified_ipo_calendar,underwriters,ARRAY,"",YES,
silver,unified_ipo_calendar,shares_offered,bigint,64,YES,
silver,unified_ipo_calendar,greenshoe_shares,bigint,64,YES,
silver,unified_ipo_calendar,total_shares_post_ipo,bigint,64,YES,
silver,unified_ipo_calendar,free_float_pct,numeric,5,YES,
silver,unified_ipo_calendar,board,character varying,20,YES,
silver,unified_ipo_calendar,oversubscription_retail,numeric,10,YES,
silver,unified_ipo_calendar,oversubscription_institutional,numeric,10,YES,
silver,unified_ipo_calendar,cornerstone_total_pct,numeric,5,YES,
silver,unified_ipo_calendar,cornerstone_investors_count,integer,32,YES,
silver,unified_ipo_calendar,lockup_period_days,integer,32,YES,
silver,unified_ipo_calendar,greenshoe_pct,numeric,5,YES,
silver,unified_ipo_calendar,first_seen_at,timestamp without time zone,"",YES,now()
silver,unified_ipo_calendar,updated_at,timestamp without time zone,"",YES,now()
silver,unified_ipo_performance,ticker,character varying,10,NO,
silver,unified_ipo_performance,ipo_date,date,"",YES,
silver,unified_ipo_performance,return_1m,double precision,53,YES,
silver,unified_ipo_performance,return_3m,double precision,53,YES,
silver,unified_prices,id,bigint,64,NO,nextval('silver.unified_prices_new_id_seq'::regclass)
silver,unified_prices,ticker,character varying,50,NO,
silver,unified_prices,asset_class,character varying,50,YES,
silver,unified_prices,market,character varying,20,YES,
silver,unified_prices,date,date,"",NO,
silver,unified_prices,open,numeric,20,YES,
silver,unified_prices,high,numeric,20,YES,
silver,unified_prices,low,numeric,20,YES,
silver,unified_prices,close,numeric,20,YES,
silver,unified_prices,volume,numeric,20,YES,
silver,unified_prices,adjusted_close,numeric,20,YES,
silver,unified_prices,returns_1d,numeric,10,YES,
silver,unified_prices,returns_log,numeric,10,YES,
silver,unified_prices,primary_source,character varying,50,YES,
silver,unified_prices,all_sources,jsonb,"",YES,
silver,unified_prices,created_at,timestamp without time zone,"",YES,now()
silver,unified_prices,updated_at,timestamp without time zone,"",YES,now()
silver,v_earnings_clean,symbol,character varying,20,YES,
silver,v_earnings_clean,earnings_date,date,"",YES,
silver,v_earnings_clean,eps_actual,double precision,53,YES,
silver,v_earnings_clean,eps_estimate,double precision,53,YES,
silver,v_earnings_clean,eps_surprise_pct,double precision,53,YES,
silver,v_earnings_clean,surprise_category,text,"",YES,
silver,v_earnings_clean,revenue_actual,double precision,53,YES,
silver,v_earnings_clean,revenue_estimate,double precision,53,YES,
silver,v_earnings_clean,fiscal_quarter,character varying,10,YES,
silver,v_earnings_clean,source,character varying,50,YES,
silver,v_earnings_clean,ingested_at,timestamp without time zone,"",YES,
silver,vix_indicators,ticker,character varying,"",NO,
silver,vix_indicators,date,date,"",NO,
silver,vix_indicators,vix,numeric,"",YES,
silver,vix_indicators,vix_sma60,numeric,"",YES,
silver,vix_indicators,vix_z60,numeric,"",YES,
silver,vix_indicators,calculated_at,timestamp with time zone,"",YES,now()
